vVirusNameCorrected,hHostNameFinal,reservoir.status,spillover.capacity,animal.severity,trans.route,lower.mort,upper.mort,inf.period,symptoms,human.trans,recombination,notes,WildDomInReference,DetectionMethod,hOrder,hFamily,hGenus,hSpecies,vOrder,vFamily,vSubfamily,vGenus,vGenomeAveLength,vCytoReplicTF,vSegmentedTF,vSSoDS,vDNAoRNA,vEnvelope,References_traits,References_detection..Olival.et.al..2017.,avg.mort,AdultBodyMass_g,LitterSize,MaxLongevity_m,GestationLen_d,hAllZACites,hDiseaseZACites,phylo.dist.humans.species,zoonoses,TotVirus,max_breadth,max_hum_dist,Genome.comp,IsZoonotic.stringent,trans.stat
Human_adenovirus_B,Gorilla_beringei,1,1,1,"fecal-oral, respiratory",5,5,1,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Gorilla,beringei,Group_I,Adenoviridae,NA,Mastadenovirus,35514,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,149325.19,1.05,648,257,495,49,0.160126592,2,4,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_B,Pan_paniscus,1,1,1,"fecal-oral, respiratory",5,5,1,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Pan,paniscus,Group_I,Adenoviridae,NA,Mastadenovirus,35514,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,35119.95,1.01,576,235.24,856,45,0.122517079,6,6,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_B,Pan_troglodytes,1,1,1,"fecal-oral, respiratory",5,5,1,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Pan,troglodytes,Group_I,Adenoviridae,NA,Mastadenovirus,35514,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,45000,1.05,720,231.49,3960,505,0.130389214,10,20,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_B,Gorilla_gorilla,1,1,1,"fecal-oral, respiratory",5,5,1,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Gorilla,gorilla,Group_I,Adenoviridae,NA,Mastadenovirus,35514,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,112588.99,1.05,648,257,2396,301,0.160126592,7,10,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_C,Gorilla_beringei,1,1,1,"fecal-oral, respiratory",5,5,2,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Gorilla,beringei,Group_I,Adenoviridae,NA,Mastadenovirus,35937,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,149325.19,1.05,648,257,495,49,0.160126592,2,4,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_C,Gorilla_gorilla,1,1,1,"fecal-oral, respiratory",5,5,2,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Gorilla,gorilla,Group_I,Adenoviridae,NA,Mastadenovirus,35937,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,112588.99,1.05,648,257,2396,301,0.160126592,7,10,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_C,Pan_paniscus,1,1,1,"fecal-oral, respiratory",5,5,2,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Pan,paniscus,Group_I,Adenoviridae,NA,Mastadenovirus,35937,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,35119.95,1.01,576,235.24,856,45,0.122517079,6,6,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_C,Pan_troglodytes,1,1,1,"fecal-oral, respiratory",5,5,2,respiratory illness,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Pan,troglodytes,Group_I,Adenoviridae,NA,Mastadenovirus,35937,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,45000,1.05,720,231.49,3960,505,0.130389214,10,20,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_E,Pan_paniscus,1,1,1,"fecal-oral, respiratory",5,5,1,conjunctivitis,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Pan,paniscus,Group_I,Adenoviridae,NA,Mastadenovirus,35994,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,35119.95,1.01,576,235.24,856,45,0.122517079,6,6,0.035717188,0.130389214,dsDNA,1,direct_host
Human_adenovirus_E,Pan_troglodytes,1,1,1,"fecal-oral, respiratory",5,5,1,conjunctivitis,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Pan,troglodytes,Group_I,Adenoviridae,NA,Mastadenovirus,35994,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Roy et al. 2009,5,45000,1.05,720,231.49,3960,505,0.130389214,10,20,0.035717188,0.130389214,dsDNA,1,direct_host
Human_adenovirus_F,Gorilla_gorilla,1,1,1,"fecal-oral, respiratory",5,5,1,gastroentiritis,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Gorilla,gorilla,Group_I,Adenoviridae,NA,Mastadenovirus,34214,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Wevers et al. 2011,5,112588.99,1.05,648,257,2396,301,0.160126592,7,10,0.146366188,0.160126592,dsDNA,1,direct_host
Human_adenovirus_F,Pan_troglodytes,1,1,1,"fecal-oral, respiratory",5,5,1,gastroentiritis,4,high,"We were unable to find a species-specific case mortality for adenoviruses A, B, E, and F - instead, we used adenovirus C case mortality as a proxy",wild,PCR,PRIMATES,HOMINIDAE,Pan,troglodytes,Group_I,Adenoviridae,NA,Mastadenovirus,34214,FALSE,FALSE,DS,DNA,non-enveloped,Roy et al. 2009; Ghebremedhin 2014; Echavarria 2008,Wevers et al. 2011,5,45000,1.05,720,231.49,3960,505,0.130389214,10,20,0.146366188,0.160126592,dsDNA,1,direct_host
Human_enterovirus_A,Pan_troglodytes,1,1,1,"fecal-oral, respiratory",0.3,5,1,flu-like symptoms,4,high,"We were unable to find a species-specific case mortalities so instead, we took the range defined in Geoghegan et al. 2016",wild,PCR,PRIMATES,HOMINIDAE,Pan,troglodytes,Picornavirales,Picornaviridae,NA,Enterovirus,7413,TRUE,FALSE,SS,RNA,non-enveloped,Nyugen et al. 2014; Fieldhouse et al. 2018,Sadeuh-Mba et al. 2014,2.65,45000,1.05,720,231.49,3960,505,0.130389214,10,20,0.146366188,0.160126592,ssRNA(+),1,direct_host
Human_enterovirus_A,Gorilla_gorilla,1,1,1,"fecal-oral, respiratory",0.3,5,1,flu-like symptoms,4,high,"We were unable to find a species-specific case mortalities so instead, we took the range defined in Geoghegan et al. 2017",wild,PCR,PRIMATES,HOMINIDAE,Gorilla,gorilla,Picornavirales,Picornaviridae,NA,Enterovirus,7413,TRUE,FALSE,SS,RNA,non-enveloped,Nyugen et al. 2014; Fieldhouse et al. 2018,Sadeuh-Mba et al. 2014,2.65,112588.99,1.05,648,257,2396,301,0.160126592,7,10,0.146366188,0.160126592,ssRNA(+),1,direct_host
Human_enterovirus_B,Papio_cynocephalus,1,1,1,"fecal-oral, respiratory",0.3,5,1,flu-like symptoms,4,high,"We were unable to find a species-specific case mortalities so instead, we took the range defined in Geoghegan et al. 2018",captive,Isolation,PRIMATES,CERCOPITHECIDAE,Papio,cynocephalus,Picornavirales,Picornaviridae,NA,Enterovirus,7389,TRUE,FALSE,SS,RNA,non-enveloped,Nyugen et al. 2014; Fieldhouse et al. 2018,Kalter et al. 1966,2.65,15822.15,1.01,540,172.99,872,162,0.4147261,3,12,0.229905418,0.419763263,ssRNA(+),1,direct_host
Human_enterovirus_B,Mandrillus_sphinx,1,1,1,"fecal-oral, respiratory",0.3,5,1,flu-like symptoms,4,high,"We were unable to find a species-specific case mortalities so instead, we took the range defined in Geoghegan et al. 2019",wild,PCR,PRIMATES,CERCOPITHECIDAE,Mandrillus,sphinx,Picornavirales,Picornaviridae,NA,Enterovirus,7389,TRUE,FALSE,SS,RNA,non-enveloped,Nyugen et al. 2014; Fieldhouse et al. 2018,Van Nguyen et al. 2014,2.65,16685.06,1.02,555.96,173.99,149,17,0.419763263,2,3,0.229905418,0.419763263,ssRNA(+),1,direct_host
Human_enterovirus_D,Pan_troglodytes,1,1,1,"fecal-oral, respiratory",0.3,5,1,flu-like symptoms,4,high,"We were unable to find a species-specific case mortalities so instead, we took the range defined in Geoghegan et al. 2020",wild,PCR,PRIMATES,HOMINIDAE,Pan,troglodytes,Picornavirales,Picornaviridae,NA,Enterovirus,7390,TRUE,FALSE,SS,RNA,non-enveloped,Nyugen et al. 2014; Fieldhouse et al. 2018,Harvala et al. 2011,2.65,45000,1.05,720,231.49,3960,505,0.130389214,10,20,0.415887209,0.429647613,ssRNA(+),1,direct_host
Human_enterovirus_D,Gorilla_gorilla,1,1,1,"fecal-oral, respiratory",0.3,5,1,flu-like symptoms,4,high,"We were unable to find a species-specific case mortalities so instead, we took the range defined in Geoghegan et al. 2021",wild,PCR,PRIMATES,HOMINIDAE,Gorilla,gorilla,Picornavirales,Picornaviridae,NA,Enterovirus,7390,TRUE,FALSE,SS,RNA,non-enveloped,Nyugen et al. 2014; Fieldhouse et al. 2018,Harvala et al. 2011,2.65,112588.99,1.05,648,257,2396,301,0.160126592,7,10,0.415887209,0.429647613,ssRNA(+),1,direct_host
Human_T-lymphotropic_virus_1,Cercocebus_agilis,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,"Virus 1 most often produces disease, but virus 3 is more often implicated in spillover events from nonhuman primates",wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercocebus,agilis,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,9028,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a5,Sintasatah et al. 2009,2.5,7105.62,1,240,170,22,12,0.406803152,2,2,0.648691445,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_1,Papio_ursinus,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,"Virus 1 most often produces disease, but virus 3 is more often implicated in spillover events from nonhuman primates",wild,PCR,PRIMATES,CERCOPITHECIDAE,Papio,ursinus,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,9028,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a10,Mathieux et al. 1998,2.5,17729.44,1.01,540,185.92,478,63,0.418922036,1,7,0.648691445,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_1,Papio_cynocephalus,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,"Virus 1 most often produces disease, but virus 3 is more often implicated in spillover events from nonhuman primates",wild,PCR,PRIMATES,CERCOPITHECIDAE,Papio,cynocephalus,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,9028,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a9,Voevodin et al. 1997,2.5,15822.15,1.01,540,172.99,872,162,0.4147261,3,12,0.648691445,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_1,Macaca_maura,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,"Virus 1 most often produces disease, but virus 3 is more often implicated in spillover events from nonhuman primates",wild,Isolation,PRIMATES,CERCOPITHECIDAE,Macaca,maura,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,9028,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a11,Saksena et al. 1994,2.5,7290.3,1.01,319.067,167.19,25,2,0.408279257,1,1,0.648691445,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_1,Cercopithecus_mona,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,"Virus 1 most often produces disease, but virus 3 is more often implicated in spillover events from nonhuman primates",wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,mona,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,9028,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a7,Sintasatah et al. 2009,2.5,3980.17,1,360,166.63,84,26,0.524677641,3,4,0.648691445,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_1,Cercopithecus_nictitans,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,"Virus 1 most often produces disease, but virus 3 is more often implicated in spillover events from nonhuman primates",wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,nictitans,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,9028,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a6,Sintasatah et al. 2009,2.5,5256.91,1,276,169.51,87,15,0.573864553,3,4,0.648691445,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_1,Papio_anubis,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,"Virus 1 most often produces disease, but virus 3 is more often implicated in spillover events from nonhuman primates",wild,PCR,PRIMATES,CERCOPITHECIDAE,Papio,anubis,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,9028,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a8,Saksena et al. 1994,2.5,17728.56,1.01,302.4,178.96,736,135,0.402225169,1,4,0.648691445,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_2,Pan_paniscus,1,1,2,bodily fluids (blood/sexual),1,4,3,"neurological disease, T-cell leukemia/lymphoma",4,high,Proxied most variables with virus 1 because they are believed to be very similar (though virus 2 may be slighly less pathogenic),wild,PCR,PRIMATES,HOMINIDAE,Pan,paniscus,Ortervirales,Retroviridae,NA,Deltaretrovirus,8767.5,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a12,Ahuka-Mundeke et al. 2011,2.5,35119.95,1.01,576,235.24,856,45,0.122517079,6,6,0,0.122517079,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_3,Cercopithecus_mona,1,1,2,bodily fluids (blood/sexual),1,4,1,asymptomatic,4,high,Discovered in 2005,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,mona,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,8918,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a14,Sintasatah et al. 2009,2.5,3980.17,1,360,166.63,84,26,0.524677641,3,4,0.650936492,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_3,Cercopithecus_nictitans,1,1,2,bodily fluids (blood/sexual),1,4,1,asymptomatic,4,high,Discovered in 2005,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,nictitans,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,8918,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a13,Sintasatah et al. 2009,2.5,5256.91,1,276,169.51,87,15,0.573864553,3,4,0.650936492,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_3,Pan_paniscus,1,1,2,bodily fluids (blood/sexual),1,4,1,asymptomatic,4,high,Discovered in 2005,wild,Isolation,PRIMATES,HOMINIDAE,Pan,paniscus,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,8918,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a17,Sintasatah et al. 2009,2.5,35119.95,1.01,576,235.24,856,45,0.122517079,6,6,0.650936492,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_3,Cercocebus_agilis,1,1,2,bodily fluids (blood/sexual),1,4,1,asymptomatic,4,high,Discovered in 2005,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercocebus,agilis,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,8918,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a16,Sintasatah et al. 2009,2.5,7105.62,1,240,170,22,12,0.406803152,2,2,0.650936492,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_3,Lophocebus_albigena,1,1,2,bodily fluids (blood/sexual),1,4,1,asymptomatic,4,high,Discovered in 2005,wild,PCR,PRIMATES,CERCOPITHECIDAE,Lophocebus,albigena,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,8918,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a18,Sintasatah et al. 2009,2.5,7418.71,1.01,392.4,182.64,68,4,0.421167083,2,3,0.650936492,0.573864553,ssRNA-RT,1,direct_host
Human_T-lymphotropic_virus_3,Papio_hamadryas,1,1,2,bodily fluids (blood/sexual),1,4,1,asymptomatic,4,high,Discovered in 2005,wild,PCR,PRIMATES,CERCOPITHECIDAE,Papio,hamadryas,Ortervirales,Retroviridae,Orthoretrovirinae,Deltaretrovirus,8918,FALSE,FALSE,SS,RNA,enveloped,Mossoun et al. 2017; https://emedicine.medscape.com/article/219285-overview#a15,Sintasatah et al. 2009,2.5,14007.08,1.01,450,180,616,75,0.391907765,3,4,0.650936492,0.573864553,ssRNA-RT,1,direct_host
Influenza_A_H3N2_virus,Canis_lupus,2,1,3,respiratory,0.3,0.3,1,flu-like symptoms,4,high,,domestic,PCR,CARNIVORA,CANIDAE,Canis,lupus,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,Thiry et al. 2007,Thiry et al. 2007,0.3,31756.51,4.98,354,63.5,3742,345,0.772510859,1,3,NA,0.975536632,ssRNA(-),1,int_host
Influenza_A_H3N2_virus,Sus_scrofa,2,1,3,respiratory,0.3,0.3,1,flu-like symptoms,4,high,Swine flu,domestic,Isolation,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,Brown 2000,Brown 2000,0.3,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,1.04616759,0.975536632,ssRNA(-),1,int_host
Influenza_A_H3N2_virus,Globicephala_melas,2,0,3,respiratory,0.3,0.3,1,flu-like symptoms,4,high,,wild,Isolation,CETARTIODACTYLA,DELPHINIDAE,Globicephala,melas,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,Hinshaw et al. 1986,Hinshaw et al. 1986,0.3,8.00E+05,1,540,479.06,248,30,0.727453549,0,2,1.04616759,0.975536632,ssRNA(-),1,secondary_only
Influenza_A_H3N2_virus,Nyctalus_noctula,2,0,3,respiratory,0.3,0.3,1,flu-like symptoms,4,high,,wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,noctula,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,,Calisher et al. 2006,0.3,28.48,1.33,144,72.24,613,73,0.975536632,3,4,1.04616759,0.975536632,ssRNA(-),1,secondary_only
Influenza_A_H3N2_virus,Neovison_vison,2,0,3,respiratory,0.3,0.3,1,flu-like symptoms,4,high,,domestic,Isolation,CARNIVORA,MUSTELIDAE,Neovison,vison,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,Gagnon et al. 2009,Gagnon et al. 2009,0.3,660,4.5,136.7999,57.5,105,16,0.712653926,0,4,1.04616759,0.975536632,ssRNA(-),1,secondary_only
Influenza_A_H5N1_virus,Sus_scrofa,2,1,3,respiratory,14,33,1,flu-like symptoms,3,high,,domestic,Isolation,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,Li et al. 2008,Brown 2000,23.5,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,NA,0.77769889,ssRNA(-),1,int_host
Influenza_A_H5N1_virus,Mephitis_mephitis,2,0,3,respiratory,14,33,1,flu-like symptoms,3,high,,wild,PCR,CARNIVORA,MEPHITIDAE,Mephitis,mephitis,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,Li et al. 2008,Britton et al. 2010,23.5,2399.99,5.7,155,63.29,538,246,0.77769889,1,2,1.04616759,0.77769889,ssRNA(-),1,secondary_only
Influenza_A_H5N1_virus,Felis_catus,2,1,3,respiratory,14,33,1,flu-like symptoms,3,high,,domestic,PCR,CARNIVORA,FELIDAE,Felis,catus,Articulavirales,Orthomyxoviridae,NA,Alphainfluenzavirus,13444.6,TRUE,TRUE,SS,RNA,enveloped,Li et al. 2008,Thiry et al. 2007,23.5,2884.8,2.685,408,62.99,2495,1016,0.669864973,4,14,1.04616759,0.77769889,ssRNA(-),1,int_host
Influenza_C_virus,Sus_scrofa,2,1,3,respiratory,0,0,1,flu-like symptoms,4,high,,domestic,Isolation,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Articulavirales,Orthomyxoviridae,NA,Influenzavirus C,12555,TRUE,TRUE,SS,RNA,enveloped,,Kimura et al. 1997,0,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,0,0.671770443,ssRNA(-),1,int_host
